ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
845,45,19405,602,0,1,21,7543,36,0,0,2,224,0.1072423077051615,5,1,0.2727398849909752,0,2,0,28,10,3706,266,418835,4000,1617.0833333333333,0.8137349823732397,5,414835,0.191543,0.1948974956557318,278.3676859966488,0.3106628308147274,35.2,1
846,43,127268,570,0,3,18,19685,36,1,1,2,983,0.6154220664853911,4,1,0.120685221522778,0,1,0,14,2,3465,1866,55024,51388,10605.666666666666,0.966419861199604,5,3636,0.219685,0.2337521108441323,765.8558393190453,0.164898246784962,54.0,0
847,69,58314,657,0,1,48,24095,60,1,0,1,518,0.4246072353337477,5,0,0.61031303301925,0,3,1,25,20,844,670,19796,5962,4859.5,0.9665078911163254,2,13834,0.200595,0.1967690900928588,634.0462378102532,0.2370709410042706,59.0,0
848,32,37582,600,0,1,12,15695,24,1,2,1,565,0.0844072253699625,6,2,0.2805093949914174,0,4,0,24,9,2579,153,54628,50428,3131.833333333333,0.8257708101956268,8,4200,0.1906949999999999,0.1706408357817475,776.4797011199189,0.4283368743930346,50.0,0
849,33,28582,574,0,1,9,26296,24,1,3,3,618,0.2481633963367183,1,0,0.189867278151046,0,0,0,29,4,4837,535,55766,13820,2381.833333333333,0.939127132782169,3,41946,0.214296,0.1965402356555075,1333.9157802462375,0.8195014121809128,55.0,0
850,32,23166,617,0,0,12,19527,96,2,0,2,496,0.2804534096445432,2,1,0.1130314337559137,1,2,0,26,20,964,2859,142645,26172,1930.5,0.8361710933384999,11,116473,0.246027,0.2578093390553956,482.1775768862682,0.5066964915235784,57.0,0
851,33,117493,530,0,0,11,23552,60,3,2,2,403,0.1016371626177432,1,0,0.108210590681085,0,2,0,31,3,1173,378,141203,67800,9791.083333333334,0.7560773157045022,4,73403,0.263552,0.2643380248967994,711.2191325358104,0.1137993717960195,39.2,1
852,32,83886,559,0,1,8,14442,60,1,1,0,732,0.3527698334100619,4,1,0.088941350304299,0,1,0,30,23,269,2344,43945,21696,6990.5,0.9387962256094176,7,22249,0.239942,0.2551709822597814,428.2811455688097,0.1659797075414934,39.2,1
853,54,23940,608,0,1,29,49492,36,2,2,0,737,0.4419639258515644,3,2,0.2788627845513594,0,4,0,27,24,1710,666,63646,13768,1995.0,0.9767790997141338,5,49878,0.230492,0.2020467055188451,1844.465409656629,1.2939676238880349,52.0,0
854,57,23755,646,0,1,35,103005,60,1,2,1,337,0.0711541171062556,3,1,0.1988672597552232,0,1,1,28,10,4214,2349,18980,88302,1979.5833333333333,0.7112856531072304,7,7450,0.285005,0.2762276337751361,3183.744020638124,1.7785278150981894,54.0,0
855,33,40520,598,0,0,12,39544,60,3,3,0,641,0.1568595958565196,4,1,0.6361027512244996,0,3,0,19,10,1173,459,61600,81143,3376.6666666666665,0.9042376629604616,2,9573,0.2455439999999999,0.2071545873857159,1063.4783164606583,0.504781337550047,58.0,0
856,30,27374,580,1,1,7,10165,48,2,2,0,469,0.3757517961680582,2,1,0.0970544939881557,0,0,0,25,10,4627,1487,336607,60272,2281.1666666666665,0.8563328885217085,3,276335,0.215165,0.2150860419827492,317.5536578828083,0.3448032401035179,49.0,0
857,45,38652,634,0,2,25,18082,60,1,0,3,678,0.4331526109573234,0,3,0.5098225754050315,0,0,0,23,24,5041,600,38351,18129,3221.0,0.6781369279995971,4,20222,0.206082,0.1796373668887354,458.8073226285657,0.3529361448707127,45.6,1
858,33,127098,635,0,1,11,16122,60,2,3,2,752,0.2433587408530578,7,0,0.3156872937764151,0,4,0,27,12,6228,631,7418,14207,10591.5,0.8762988621622979,9,3284,0.203622,0.2047261170371061,431.3850131794737,0.1117296901458219,39.2,1
859,47,105600,634,0,0,25,6684,60,0,2,3,278,0.2713976010165688,3,3,0.2605581907526446,0,1,1,20,11,2479,868,14135,22512,8800.0,0.8941121774914178,7,7973,0.194684,0.194357342944386,174.99311976419207,0.0514764908822945,43.2,1
860,42,15265,606,0,1,20,10643,60,1,1,3,298,0.5740494521177805,2,1,0.676942492970924,0,0,0,28,10,1170,385,60340,24728,1272.0833333333333,0.8824209738184251,1,35612,0.2126429999999999,0.2051571790896732,285.0371283913287,0.4583324952961641,58.0,0
861,21,24137,581,0,1,0,6638,12,2,0,3,591,0.2807585948556291,5,0,0.5215445339384944,0,3,0,21,18,6776,927,43691,20894,2011.4166666666667,0.6898493172519495,4,22797,0.181138,0.1784215182410305,608.0732438279689,0.5961336920883136,60.0,0
862,58,72074,622,0,4,37,19487,48,2,2,0,413,0.2028417944002982,1,1,0.3979124984594434,0,3,0,18,16,3797,785,113825,16096,6006.166666666667,0.7071137126512026,4,97729,0.203487,0.193995329376805,586.7799832811311,0.166458914440347,39.2,1
863,61,122511,588,0,1,40,26054,84,1,2,0,372,0.4599737946198002,2,1,0.1630678435941389,0,3,0,25,11,4890,574,24797,8140,10209.25,0.5975611449795175,4,16657,0.257054,0.2691592057890211,691.7166264149638,0.1041914564159917,39.2,1
864,32,32430,618,0,1,11,30982,120,1,2,0,516,0.1180439879774345,1,1,0.5062270916181694,0,0,0,21,23,13970,3240,91917,32126,2702.5,0.8245378487876512,4,59791,0.276982,0.2562785533924991,718.5785732025258,0.4568283342100003,53.0,0
865,35,54570,613,1,1,16,19713,72,0,0,0,299,0.1669890489641521,3,0,0.3369638779830745,0,1,0,33,11,4881,3141,190993,10186,4547.5,0.9621173726853118,7,180807,0.228213,0.2345844561872176,512.519332859353,0.1784539489520292,49.0,0
866,43,32428,613,0,3,20,36881,24,1,1,0,684,0.4872345480361396,2,0,0.1238205963941597,0,0,1,24,22,7958,550,43126,46879,2702.333333333333,0.9065225093101796,5,4841,0.2053809999999999,0.2164743752947006,1906.9031072231064,0.9587651809139408,55.0,0
867,44,134899,586,1,0,20,39019,36,1,2,0,184,0.3022370623235401,2,1,0.345282587144353,1,2,0,22,19,14641,661,29764,10771,11241.583333333334,0.7427682574289929,6,18993,0.231019,0.2198197686595955,1489.7895073337818,0.1488926833260838,53.6,1
868,47,52245,518,1,3,23,10408,60,2,4,3,290,0.6277802819681182,3,1,0.4833657637931075,0,4,0,15,13,6228,631,10198,38548,4353.75,0.8510799355737176,5,1398,0.256408,0.2371196090103223,297.6794200310178,0.1349823531509659,61.0,0
869,64,53411,631,0,0,42,15153,24,2,2,1,228,0.1051366703834529,2,2,0.0465647361212934,0,3,0,21,25,1538,355,82135,16003,4450.916666666667,0.6282448722645161,6,66132,0.174653,0.175932088004076,753.5249158092274,0.2205219709368993,35.2,1
870,37,23976,624,0,1,16,19266,72,1,1,2,276,0.1541426556496988,1,1,0.2345511292293365,0,0,0,23,26,2077,2235,79253,12581,1998.0,0.7542966481968393,4,66672,0.222266,0.2170265602682188,480.6854440257608,0.3787214434563367,48.0,0
871,30,23899,607,0,0,6,19929,36,1,3,3,547,0.2663014889445518,2,1,0.5815516205413778,0,3,0,22,12,484,536,24475,34534,1991.5833333333333,0.7823717806802981,5,1144,0.201429,0.2295376869152791,770.9659159759644,0.6617678978916094,57.0,0
872,23,15000,502,2,3,0,21632,60,1,1,0,299,0.3710856339151049,1,2,0.1838752731617197,0,3,0,32,7,4300,1696,5996,13868,1250.0,0.4668245778773239,3,6092,0.275632,0.2323936265551208,612.7948463894538,0.7294358771115631,56.0,0
873,31,55298,612,0,0,8,39861,60,2,2,0,513,0.6858933617294118,2,0,0.3120813838913299,0,0,1,17,5,3668,2836,140948,14656,4608.166666666667,0.8479129515570415,2,126292,0.238861,0.2535204011157895,1178.2142303406658,0.3670037029203224,57.0,0
874,39,57555,561,0,3,13,32552,60,1,1,3,209,0.1160952061968092,4,4,0.3753627961987759,0,1,0,17,21,1489,510,148130,16924,4796.25,0.7021210022091137,3,131206,0.257052,0.2906290876382053,1034.508414068371,0.2592668051224125,49.0,0
875,61,84899,646,0,1,39,34936,36,1,0,0,310,0.1698127577624881,3,2,0.0668373161988695,0,3,0,23,10,2357,155,5445,25328,7074.916666666667,0.8458541938646863,2,6108,0.196936,0.1754694780785968,1255.0942676250324,0.2212173430959185,36.0,1
876,33,35184,532,0,1,11,7654,60,2,5,0,544,0.4148538815743661,2,1,0.3632248929256511,0,0,0,22,14,910,2345,95792,3088,2932.0,0.8384606558783633,6,92704,0.2466539999999999,0.214010203092359,208.79677120937848,0.2567519683524483,43.2,1
877,42,124912,640,2,4,20,47202,72,2,1,0,419,0.3824106939001626,2,1,0.1112245797709778,0,2,0,21,21,1213,5844,101344,4189,10409.333333333334,0.7585044073659031,5,97155,0.242202,0.2590331428296322,1297.7770034653986,0.1649267007299921,46.0,0
878,39,116234,441,0,3,20,23222,36,1,0,0,400,0.5676775489791396,4,2,0.1777110553444911,0,2,1,28,14,4531,3922,134031,37475,9686.166666666666,0.8029991462235817,3,96556,0.287722,0.2926387022062162,976.4709506267412,0.1421068827324268,43.2,1
879,54,28950,582,0,3,30,13141,96,2,3,0,461,0.5215312832984327,6,1,0.4710257899600955,0,3,1,27,26,3440,1379,83708,12763,2412.5,0.742395283659028,4,70945,0.257141,0.2608685684466595,327.1826714095217,0.3267078430713043,63.0,0
880,70,120596,616,0,4,48,18759,24,2,2,0,541,0.3571742581228754,1,2,0.3099328960071888,0,1,0,24,8,2767,234,32467,20378,10049.666666666666,0.6167693114746632,9,12089,0.185759,0.1725455068816017,929.7834915113611,0.1463514701825627,40.0,1
881,33,38575,581,0,3,9,19538,12,3,1,0,247,0.0915005412434032,6,2,0.2775508567315699,0,1,0,23,11,2524,1489,84226,3168,3214.583333333333,0.8132690753533406,7,81058,0.194038,0.2075411756765293,1816.952059184384,0.6420589685084279,50.0,0
882,34,31385,492,0,1,8,9246,48,1,0,2,145,0.0417587498270834,7,1,0.2649798091989064,0,1,0,24,27,696,304,24937,92699,2615.4166666666665,0.8160723336451928,6,3633,0.258246,0.263540682878602,313.5948386249854,0.1753429365461151,52.0,0
883,52,94381,602,0,1,30,23896,48,2,1,0,200,0.6453837193650956,4,0,0.3902727207030045,0,2,0,27,11,516,798,140430,4093,7865.083333333333,0.9432128424022248,3,136337,0.217896,0.2042299659085064,732.5602548001391,0.1185696597578079,38.400000000000006,1
884,48,26375,604,0,0,30,26134,84,1,2,0,440,0.1403237437597846,0,2,0.231473616142842,0,1,0,20,10,3359,1377,179031,16024,2197.9166666666665,0.8815098177016794,6,163007,0.249134,0.2490366699424041,659.8854860183227,0.5004218325012275,46.0,0
885,62,21647,624,0,1,39,26478,60,2,0,3,322,0.5075496593737124,8,0,0.2710076159198165,0,1,0,26,6,478,3515,20585,31903,1803.9166666666667,0.8663037293093037,5,1784,0.219478,0.2386253019694676,759.6069142347259,0.5995880709020516,54.0,0
886,47,30729,573,0,3,24,9246,84,1,1,2,673,0.1227783273122479,1,1,0.1036622231466562,0,0,0,21,8,1703,574,11674,8038,2560.75,0.9570429134115012,0,3636,0.247746,0.2212349537631814,217.3019051220461,0.3476723245619627,51.0,0
887,35,45694,556,0,4,14,17886,60,0,1,2,468,0.0861190985265878,1,1,0.4707008284002604,0,1,1,26,24,5350,2476,85243,2692,3807.8333333333335,0.8463194352654014,5,82551,0.244886,0.2604541171022193,535.9961929915676,0.2636660024488731,60.0,0
888,47,16805,484,0,0,24,38653,72,2,0,2,781,0.1122948324332793,2,0,0.3524694589306805,0,3,0,24,13,1090,572,19023,73322,1400.4166666666667,0.7791955806748248,3,10914,0.311653,0.3259965918762362,1228.380292562338,1.4348446004610569,55.0,0
889,53,52961,622,0,3,29,42613,24,2,1,0,508,0.0809794354283351,3,2,0.3503489786313089,0,1,0,26,16,1609,6339,164122,175655,4413.416666666667,0.7671941253254808,5,4112,0.206613,0.2237229989670007,2218.526123726076,0.617781263282659,50.0,0
890,49,29798,621,2,1,28,18538,72,2,0,2,550,0.1619801147335994,2,0,0.2945226632082433,0,3,0,18,14,2667,441,90214,50815,2483.1666666666665,0.8829940868163844,5,39399,0.223038,0.1940084944979187,437.6228248183458,0.3977271594677546,53.0,0
891,46,21626,588,0,3,24,41310,48,1,1,3,237,0.1959239542514353,4,0,0.3948390788055596,0,2,0,22,29,3950,2520,160131,89202,1802.1666666666667,0.7006109425569667,3,70929,0.24231,0.2320921079951306,1328.785881548595,0.8688352251263821,53.0,0
892,52,78977,595,2,1,27,19339,36,2,1,1,600,0.0806706120499853,4,0,0.1764498189058663,0,0,0,24,1,572,583,15628,153664,6581.416666666667,0.9462050774061532,5,5433,0.206839,0.2070353071842726,725.6576891170773,0.2014243674665399,56.0,0
893,54,38014,496,0,1,33,22825,48,1,2,1,157,0.3818294588215586,1,2,0.0821547594831074,0,3,0,15,9,6788,6194,69925,66134,3167.833333333333,0.7313810128053315,6,3791,0.269825,0.2436613985189146,748.7645528796997,0.2859255704360603,52.0,0
894,56,104364,630,0,3,33,27665,48,2,1,1,430,0.5005759441650399,7,0,0.4682627072712458,0,0,0,21,29,2596,1243,261633,31049,8697.0,0.5191434777445915,6,230584,0.207665,0.1744437174983361,804.649174194092,0.1419626508214432,39.2,1
895,47,57319,586,0,3,29,16782,48,1,1,3,625,0.1929665330054051,2,1,0.2290689806094586,0,3,0,26,13,1939,3623,83307,7037,4776.583333333333,0.7204742591100912,5,76270,0.218782,0.2625384,568.2431346329552,0.2498110158166657,49.0,0
896,37,39729,550,0,3,17,22615,120,2,3,0,772,0.5919153631815922,3,3,0.38194845760673,0,3,0,17,24,482,255,71515,39812,3310.75,0.9885239072961444,6,31703,0.3026149999999999,0.3266780800701805,641.1914688511055,0.4268493449674864,56.0,0
897,41,81914,547,0,3,18,37632,48,1,5,0,374,0.3947718435974927,3,0,0.1723586903735764,0,4,0,21,15,671,358,176730,15959,6826.166666666667,0.7137816390877825,3,160771,0.259132,0.2712343545490054,1292.7497066544554,0.2441706726548998,45.0,0
898,54,66964,592,0,0,29,36730,36,2,1,3,352,0.3216328188469825,5,0,0.0421482879958952,0,1,0,21,4,18222,372,130469,20705,5580.333333333333,0.7786535392119431,5,109764,0.22573,0.2018419624253869,1368.4680764563873,0.3083091947535489,49.0,0
899,30,51426,633,0,4,10,29377,60,1,2,0,245,0.2321145764455349,8,1,0.5139892428646902,0,4,0,30,19,817,2054,62958,23139,4285.5,0.67206026721942,12,39819,0.217877,0.2238807188288532,817.8559348833085,0.2480121187453759,55.0,0
900,44,51497,592,0,3,21,26464,96,2,1,3,222,0.1239259175273563,3,0,0.1922376241308354,0,3,0,28,21,5081,398,103852,67029,4291.416666666667,0.8161276910885951,11,36823,0.265464,0.2128634856046196,575.9178495160503,0.1859334367864653,49.0,0
901,35,69649,558,0,3,13,22969,24,0,1,0,256,0.40700984685478,2,4,0.3714164661574493,0,2,0,24,29,3011,4044,45756,134827,5804.083333333333,0.6806939296403562,6,5634,0.2189689999999999,0.2310718345081983,1204.1850787677472,0.2515789307127592,55.0,0
902,40,22203,513,2,0,16,17766,72,1,0,2,182,0.3369691662596494,2,0,0.6250084883277941,0,3,1,22,6,1776,654,22480,39755,1850.25,0.7181790903358609,4,4998,0.276266,0.2327446913134013,459.9288028805943,0.3469416580897685,71.0,0
903,55,262144,575,0,1,35,10795,48,1,0,3,561,0.162445450074351,2,0,0.3386052197166183,0,0,0,18,14,1814,491,104590,6540,21845.33333333333,0.5574922647370455,4,98050,0.218295,0.2186694348420965,339.3288047424316,0.0412137819553725,39.2,1
904,42,49736,527,0,1,19,38545,60,1,4,1,183,0.1147664837783412,3,1,0.1726727081539076,0,0,0,24,28,615,445,12481,43266,4144.666666666667,0.8691206525636495,3,10424,0.280045,0.2528308386324623,1137.7526918539618,0.3186631876758794,50.0,0
905,40,52667,600,0,4,19,35591,48,0,0,3,376,0.1497568235859471,1,3,0.256395880369652,0,3,0,29,23,2154,701,61128,11341,4388.916666666667,0.833780353533901,4,49787,0.230591,0.2356957569268359,1151.8791854625206,0.348122168066346,48.0,0
906,23,15825,490,0,0,0,18994,36,1,2,1,519,0.1834817201234318,5,1,0.1136392313059364,0,0,0,23,16,966,159,38696,3049,1318.75,0.7928401817630276,5,35647,0.258994,0.2748212385907382,780.3553288568042,0.9852931403653492,51.0,0
907,48,56667,539,0,3,25,15356,36,1,3,2,678,0.414347105731304,2,0,0.2764306283766944,0,2,0,21,21,2534,447,38367,8453,4722.25,0.7186695199963992,7,29914,0.230856,0.2123175098264589,580.3671495260947,0.2664761818044565,53.0,0
908,47,52606,592,0,3,25,36055,36,2,0,1,534,0.3500969781853384,6,0,0.1766274891870508,0,2,0,26,16,903,657,139737,40901,4383.833333333333,0.790220473130807,1,98836,0.225055,0.2086858472501223,1355.9430069608225,0.4311165282197823,48.0,0
909,65,27956,540,0,3,42,25975,84,1,1,2,585,0.3010452695458699,7,0,0.4260959093052031,0,3,0,26,16,6895,1294,100550,6823,2329.6666666666665,0.9673226101383052,5,93727,0.280975,0.2553764994941792,666.4251746084093,0.5371691978573798,56.0,0
910,36,23081,624,1,1,13,24333,48,1,0,0,354,0.2202947190841814,3,2,0.4369808520179128,0,4,0,30,29,1514,866,19722,8471,1923.4166666666667,0.825509598364959,5,11251,0.207333,0.2048134065683004,746.7166709562646,0.5722715675869838,58.0,0
911,42,32497,630,0,1,20,16446,60,1,0,1,222,0.2447157426657311,3,1,0.0788685022779019,0,4,0,31,16,4617,4175,41865,8459,2708.083333333333,0.8215779620234696,2,33406,0.206446,0.1855597046739601,422.61026134901135,0.238031914828696,48.0,0
912,42,38876,594,0,3,20,11051,120,1,0,2,994,0.0444391990246032,2,1,0.4136710169289986,0,2,0,25,12,6641,192,66734,30973,3239.6666666666665,0.7748394208949557,3,35761,0.269051,0.3111049809806939,300.42840206469134,0.3995560454978984,56.0,0
913,58,75611,624,0,4,35,20594,36,1,5,3,315,0.1172007589819198,4,3,0.1629777747941242,0,3,0,20,21,18821,3279,64214,31813,6300.916666666667,0.6252085742155924,7,32401,0.193594,0.1926556063142787,757.6620225313786,0.1702390428691135,36.8,1
914,38,55313,612,0,4,15,17526,12,1,1,0,272,0.3450509689693421,1,1,0.125392194816948,0,2,0,21,10,364,523,54157,9787,4609.416666666667,0.790628932174599,8,44370,0.176526,0.1885015087352322,1613.8830555583174,0.4091370322835465,47.0,0
915,43,53319,610,0,4,22,13677,72,1,3,0,293,0.265977017653183,5,0,0.3371968156059506,0,3,0,20,16,840,575,37665,4960,4443.25,0.8981515037212844,3,32705,0.223677,0.2384401276414981,358.77805733846844,0.1466894857004373,40.8,1
916,47,66851,621,0,3,25,19329,48,1,0,3,237,0.1348412595479366,2,0,0.1622820583509191,0,2,0,29,10,1418,525,234089,69707,5570.916666666667,0.8798376879893417,3,164382,0.203829,0.1766309338677824,564.3921929145179,0.1438528416175407,33.6,1
917,42,70459,607,0,3,22,20544,84,1,1,3,412,0.1230763824032599,3,1,0.328994605397279,0,2,0,21,4,3025,1318,61017,38282,5871.583333333333,0.947986271855099,5,22735,0.242044,0.2375139393360358,503.7153355955774,0.1559571385791301,53.0,0
918,34,44975,462,0,3,12,35781,36,2,3,3,309,0.3952218720367015,5,1,0.0298418105478299,0,3,0,25,28,2128,652,89673,25450,3747.9166666666665,0.7703969815731525,4,64223,0.2897809999999999,0.2964436224448136,1511.9984953620633,0.4858695262778157,49.0,0
919,42,61100,554,0,0,21,52287,24,1,5,2,205,0.0457029436231782,5,0,0.2071801691941159,0,2,0,29,25,4874,1238,179297,39097,5091.666666666667,0.8447741697888747,5,140200,0.250287,0.2425476741653248,2771.1241628653665,0.5845088372239672,47.0,0
920,52,57865,575,0,0,28,33488,48,1,0,0,917,0.7501809213171026,1,2,0.3115949795016123,0,3,0,21,4,1512,1228,16138,17833,4822.083333333333,0.8180564090540712,4,6506,0.240988,0.2460067696210927,1102.920537658278,0.4188895956432962,59.0,0
921,27,44921,546,2,4,3,22941,60,1,1,3,521,0.2227018929274375,3,0,0.598544306964916,0,0,0,24,22,908,2483,27723,24893,3743.4166666666665,0.7800374814428922,5,2830,0.254941,0.2039528,612.8528221669151,0.3028924971840115,62.0,0
922,41,26230,546,0,3,20,28973,48,1,2,3,589,0.4755383278506253,2,0,0.2607288941028798,0,1,0,28,27,1995,1381,95525,34960,2185.833333333333,0.7822418349904978,8,60565,0.250973,0.2420773366221425,947.9033928201048,0.703120118712972,53.0,0
923,31,55082,542,0,1,9,32621,72,0,2,0,474,0.1283708946741647,2,1,0.3377567439544325,0,2,0,22,17,726,425,112258,31404,4590.166666666667,0.9030135923656676,7,80854,0.276621,0.2831288656297299,946.1732304984577,0.3093946981950817,51.0,0
924,54,74215,638,0,1,30,64916,84,2,0,3,607,0.5121839983254713,2,2,0.4800674492288393,0,3,0,24,24,94,1259,35965,125280,6184.583333333333,0.6747800178550377,3,10538,0.270916,0.2366842019468332,1588.271722603231,0.3549587101157282,54.0,0
925,21,52859,571,0,3,0,26984,12,1,1,0,261,0.2953946005626593,6,0,0.4647611192666189,0,3,0,20,7,1336,1709,99479,13718,4404.916666666667,0.9673645884054164,6,85761,0.206484,0.1651872,2454.910093187099,0.6165633310930057,55.0,0
926,33,53732,492,0,3,12,20640,72,1,0,3,632,0.2561279133301732,7,1,0.133388087994348,0,3,1,33,11,2680,1206,31684,82070,4477.666666666667,0.7655007118314835,1,10154,0.28964,0.2747111465776083,587.6843826882496,0.2723928495544367,56.0,0
927,44,44997,567,0,1,24,16101,72,0,1,0,391,0.2857034364162661,1,2,0.2709395254972464,1,0,0,24,11,1236,421,31278,36878,3749.75,0.7517408121326189,6,1858,0.247601,0.2311990525528504,415.3276364122447,0.2150350387125127,65.0,0
928,58,51640,494,0,1,34,15605,12,0,1,3,436,0.304999248685873,4,0,0.3856512884302089,1,2,0,26,19,2045,5736,86014,18538,4303.333333333333,0.954722673036247,5,67476,0.233605,0.2401091871467948,1475.6849636311752,0.4442335314402421,64.0,0
929,39,43350,554,2,2,15,13925,96,1,2,3,607,0.4535620436023393,2,0,0.1891864060760223,0,3,0,24,10,423,1160,126006,13457,3612.5,0.7266186555661122,7,112549,0.271925,0.2267151227694254,315.38363564633994,0.2553311102135197,51.0,0
930,33,34063,428,0,4,11,18291,36,2,2,3,513,0.6186018588022177,9,2,0.3793337601754854,0,1,0,36,11,4946,484,18663,5657,2838.583333333333,0.8081032058149492,6,13006,0.2892909999999999,0.3391658023622353,816.2354223098703,0.4682742291553428,57.0,0
931,62,87307,628,0,4,38,16604,72,1,1,0,976,0.1110747281980786,7,1,0.5191105108550835,0,2,0,29,13,694,620,52359,11879,7275.583333333333,0.6307172966961486,2,40480,0.217604,0.2466465383445276,443.8542858766453,0.1951533259706523,53.0,0
932,22,15130,599,0,1,4,22821,48,3,0,3,606,0.0682424889630504,3,1,0.3728702091290612,1,1,0,26,1,873,105,62221,12311,1260.8333333333333,0.935090273497996,3,49910,0.218321,0.2303940977495279,731.9394724057051,1.0611549021063096,71.0,0
933,18,143933,582,2,3,0,26569,84,1,1,3,368,0.0750651982109077,1,0,0.6014036684627158,0,2,0,19,18,1254,1523,48968,4229,11994.416666666666,0.9791016002157008,4,44739,0.260569,0.213841502597608,612.338001406208,0.0817328619348898,46.400000000000006,1
